ProjectName,QuestionID,LongLabel,ShortLabel
PTE1C5M,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1E4L,H3J,,"During this hospital visit, how often did doctors listen carefully to <TS003>? Would you say Never, Sometimes, Usually, or Always?"
PTE1G5D,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1J1I,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1J3I,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1K2J,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1K3I,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1Q1H,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1S2F,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1S7F,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1S8I,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1U6F,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1W9D,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE1X1D,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE212R,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE219R,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE227S,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS003> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE228S,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS003> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE2B9A,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE2D3A,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE2D7,H3J,We're almost finished. ,"During this hospital stay, how often did doctors explain things in a way <TS006> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE316AF,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE371AP,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE380AO,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE424R,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE434AB,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE440O,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE458O,H3J,,"During this hospital visit, how often did doctors listen carefully to you? Would you say Never, Sometimes, Usually, or Always?"
PTE462AM,H3J,,"During this hospital visit, how often did doctors explain things in a way <TS003> could understand? Would you say Never, Sometimes, Usually or Always?"
PTE472AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE473AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE474AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE475AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE476AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE477AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE478AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE479AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE480AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE485AG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE514AK,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE532AJ,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE549N,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE550N,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE585AD,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE602BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE603BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE604BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE606BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE610BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE612BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE613BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE614BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
PTE615BG,H3J,,"During this emergency room visit, how often did doctors explain things in a way <TS020> could understand? Would you say Never, Sometimes, Usually, or Always?"
