,SURVID_SURVTYPE,SURVDEF,CATEGORY,MISSING_CAT,MISSING_QUES,ADDITIONAL_QUES,DUPLICATE_QUES,NOTES
1743,2494_77,Outpatient Behavioral,SERVICES,,,h2zt,,
1744,2494_77,Outpatient Behavioral,SERVICES,,,y4nc,,
1745,2494_77,Outpatient Behavioral,SERVICES,,,y11a,,
1746,2494_77,Outpatient Behavioral,SERVICES,,,y11b,,
1747,2494_77,Outpatient Behavioral,SERVICES,,,y11c,,
1748,2494_77,Outpatient Behavioral,SERVICES,,,y11d,,
1749,2494_77,Outpatient Behavioral,SERVICES,,,y11m,,
1750,2494_77,Outpatient Behavioral,SERVICES,,,sc11r,,
1751,2494_77,Outpatient Behavioral,SERVICES,,,y11r,,
1752,2494_77,Outpatient Behavioral,Would Recommend,,,h17,,
1753,2547_77,Outpatient Behavioral,Counseling and Treatment,,h6db,,,Single client - Add to White List
1754,2547_77,Outpatient Behavioral,Counseling and Treatment,,y4an,,,Single client - Add to White List
1755,2547_77,Outpatient Behavioral,Counseling and Treatment,,h2zt,,,Single client - Add to White List
1756,2547_77,Outpatient Behavioral,Counseling and Treatment,,y4nc,,,Single client - Add to White List
1757,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11a,,,Single client - Add to White List
1758,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11b,,,Single client - Add to White List
1759,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11c,,,Single client - Add to White List
1760,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11d,,,Single client - Add to White List
1761,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11m,,,Single client - Add to White List
1762,2547_77,Outpatient Behavioral,Counseling and Treatment,,y4bn,,,Single client - Add to White List
1763,2547_77,Outpatient Behavioral,Counseling and Treatment,,y11r,,,Single client - Add to White List
1764,2547_77,Outpatient Behavioral,Counseling and Treatment,,h11c,,,Single client - Add to White List
1765,2571_67,IP Rehab,,Care From Nurses,,,,
1766,2571_67,IP Rehab,,Doctors,,,,
1767,2571_67,IP Rehab,,Hospital Environment,,,,
1768,2571_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1769,2571_67,IP Rehab,Scheduling,,,h1d,,
1770,2571_67,IP Rehab,Patient Care Staff,,h4ap,,,Need OP Rehab definition
1771,2571_67,IP Rehab,Patient Care Staff,,h4am,,,Need OP Rehab definition
1772,2571_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1773,2571_67,IP Rehab,General Experience,,,h2zb,,
1774,2571_67,IP Rehab,Willingness to Recommend the Hospital,,,h17,,
1775,2238_67,IP Rehab,,Care From Nurses,,,,
1776,2238_67,IP Rehab,,Doctors,,,,
1777,2238_67,IP Rehab,,Hospital Environment,,,,
1778,2238_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1779,2238_67,IP Rehab,Scheduling,,,h1d,,
1780,2238_67,IP Rehab,Patient Care Staff,,h4ap,,,Need OP Rehab definition
1781,2238_67,IP Rehab,Patient Care Staff,,h4am,,,Need OP Rehab definition
1782,2238_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1783,2238_67,IP Rehab,General Experience,,,h2zb,,
1784,2238_67,IP Rehab,Overall Rating,,,h17,,
1785,2238_67,IP Rehab,NPS,,,h17et,,
1786,2274_67,IP Rehab,,Care From Nurses,,,,
1787,2274_67,IP Rehab,,Doctors,,,,
1788,2274_67,IP Rehab,,Hospital Environment,,,,
1789,2274_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1790,2274_67,IP Rehab,Scheduling,,,h1d,,
1791,2274_67,IP Rehab,Care From Therapists,,,h2z,,Need OP Rehab definition
1792,2274_67,IP Rehab,Patient Care Staff,,h4ap,,,Need OP Rehab definition
1793,2274_67,IP Rehab,Patient Care Staff,,h4am,,,Need OP Rehab definition
1794,2274_67,IP Rehab,Patient Care Staff,,h2z,,,Need OP Rehab definition
1795,2274_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1796,2274_67,IP Rehab,General Experience,,,h2zb,,
1797,2274_67,IP Rehab,Willingness to Recommend,,,h17,,
1798,2450_67,IP Rehab,,Care From Nurses,,,,
1799,2450_67,IP Rehab,,Care From Therapists,,,,
1800,2450_67,IP Rehab,,Doctors,,,,
1801,2450_67,IP Rehab,,Hospital Environment,,,,
1802,2450_67,IP Rehab,,Patient Care Staff,,,,
1803,2450_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1804,2450_67,IP Rehab,Scheduling,,,h1d,,
1805,2450_67,IP Rehab,Services From the APS STAFF,,,h12c,,
1806,2450_67,IP Rehab,Services From the APS STAFF,,,h12o,,
1807,2450_67,IP Rehab,Services From the APS STAFF,,,h12j,,
1808,2450_67,IP Rehab,Services From the APS STAFF,,,h12,,
1809,2450_67,IP Rehab,APS Staff,,,h4k,,
1810,2450_67,IP Rehab,APS Staff,,,h5c,,
1811,2450_67,IP Rehab,APS Staff,,,h2z,,
1812,2450_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1813,2450_67,IP Rehab,Overall Rating,,,h17,,
1814,2453_67,IP Rehab,,Care From Nurses,,,,
1815,2453_67,IP Rehab,,Care From Therapists,,,,
1816,2453_67,IP Rehab,,Doctors,,,,
1817,2453_67,IP Rehab,,Hospital Environment,,,,
1818,2453_67,IP Rehab,,Patient Care Staff,,,,
1819,2453_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1820,2453_67,IP Rehab,Scheduling,,,h1d,,
1821,2453_67,IP Rehab,Care from The Program Representatives,,,h12c,,
1822,2453_67,IP Rehab,Care from The Program Representatives,,,h12o,,
1823,2453_67,IP Rehab,Care from The Program Representatives,,,h12j,,
1824,2453_67,IP Rehab,Care from The Program Representatives,,,h12,,
1825,2453_67,IP Rehab,Staff,,,h4k,,
1826,2453_67,IP Rehab,Staff,,,h2z,,
1827,2453_67,IP Rehab,General Experience,,h8a,,,Need OP Rehab definition
1828,2453_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1829,2453_67,IP Rehab,General Experience,,,h2zb,,
1830,2453_67,IP Rehab,Overall Rating,,,h17,,
1831,2454_67,IP Rehab,,Care From Nurses,,,,
1832,2454_67,IP Rehab,,Care From Therapists,,,,
1833,2454_67,IP Rehab,,Doctors,,,,
1834,2454_67,IP Rehab,,Hospital Environment,,,,
1835,2454_67,IP Rehab,,Patient Care Staff,,,,
1836,2454_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1837,2454_67,IP Rehab,Scheduling,,,h1d,,
1838,2454_67,IP Rehab,Care from The Birth to 3 Staff,,,h12c,,
1839,2454_67,IP Rehab,Care from The Birth to 3 Staff,,,h12o,,
1840,2454_67,IP Rehab,Care from The Birth to 3 Staff,,,h12j,,
1841,2454_67,IP Rehab,Care from The Birth to 3 Staff,,,h12,,
1842,2454_67,IP Rehab,Staff,,,h4k,,
1843,2454_67,IP Rehab,Birth to 3 Staff,,,h5c,,
1844,2454_67,IP Rehab,Birth to 3 Staff,,,h2z,,
1845,2454_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1846,2454_67,IP Rehab,General Experience,,,h2zb,,
1847,2454_67,IP Rehab,Overall Rating,,,h17,,
1848,2467_67,IP Rehab,,Care From Nurses,,,,
1849,2467_67,IP Rehab,,Doctors,,,,
1850,2467_67,IP Rehab,,Hospital Environment,,,,
1851,2467_67,IP Rehab,,Patient Care Staff,,,,
1852,2467_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1853,2467_67,IP Rehab,Scheduling,,,h1d,,
1854,2467_67,IP Rehab,Staff,,,h4af,,
1855,2467_67,IP Rehab,Staff,,,h5c,,
1856,2467_67,IP Rehab,Staff,,,h2z,,
1857,2467_67,IP Rehab,Staff,,,h4k,,
1858,2467_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1859,2467_67,IP Rehab,General Experience,,,h2zb,,
1860,2467_67,IP Rehab,Overall Rating,,,h17,,
1861,2464_67,IP Rehab,,Care From Nurses,,,,
1862,2464_67,IP Rehab,,Care From Therapists,,,,
1863,2464_67,IP Rehab,,Doctors,,,,
1864,2464_67,IP Rehab,,Hospital Environment,,,,
1865,2464_67,IP Rehab,,Patient Care Staff,,,,
1866,2464_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1867,2464_67,IP Rehab,Scheduling,,,h1d,,
1868,2464_67,IP Rehab,Care from the Children's Waiver's and Family Support Staff,,,h12c,,
1869,2464_67,IP Rehab,Care from the Children's Waiver's and Family Support Staff,,,h12o,,
1870,2464_67,IP Rehab,Care from the Children's Waiver's and Family Support Staff,,,h12j,,
1871,2464_67,IP Rehab,Care from the Children's Waiver's and Family Support Staff,,,h12,,
1872,2464_67,IP Rehab,Staff,,,h4k,,
1873,2464_67,IP Rehab,Children's Waiver's and Family Support Staff,,,h5c,,
1874,2464_67,IP Rehab,Children's Waiver's and Family Support Staff,,,h2z,,
1875,2464_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1876,2464_67,IP Rehab,General Experience,,,h2zb,,
1877,2464_67,IP Rehab,Overall Rating,,,h17,,
1878,2466_67,IP Rehab,,Care From Nurses,,,,
1879,2466_67,IP Rehab,,Care From Therapists,,,,
1880,2466_67,IP Rehab,,Doctors,,,,
1881,2466_67,IP Rehab,,Hospital Environment,,,,
1882,2466_67,IP Rehab,,Patient Care Staff,,,,
1883,2466_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1884,2466_67,IP Rehab,Care From the Crisis Staff,,,h12c,,
1885,2466_67,IP Rehab,Care From the Crisis Staff,,,h12o,,
1886,2466_67,IP Rehab,Care From the Crisis Staff,,,h12j,,
1887,2466_67,IP Rehab,Care From the Crisis Staff,,,h12,,
1888,2466_67,IP Rehab,Crisis Staff,,,h5c,,
1889,2466_67,IP Rehab,Crisis Staff,,,h2z,,
1890,2466_67,IP Rehab,Crisis Staff,,,h4k,,
1891,2466_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1892,2466_67,IP Rehab,General Experience,,,h2zb,,
1893,2466_67,IP Rehab,Overall Rating,,,h17,,
1894,1009_67,IP Rehab,,Care From Nurses,,,,
1895,1009_67,IP Rehab,,Doctors,,,,
1896,1009_67,IP Rehab,,Hospital Environment,,,,
1897,1009_67,IP Rehab,,Willingness to Recommend to Hospital,,,,
1898,1009_67,IP Rehab,Scheduling,,,h1d,,
1899,1009_67,IP Rehab,Patient Care Staff,,h4ap,,,Need OP Rehab definition
1900,1009_67,IP Rehab,Patient Care Staff,,h4am,,,Need OP Rehab definition
1901,1009_67,IP Rehab,General Experience,,h7x,,,Need OP Rehab definition
1902,1009_67,IP Rehab,General Experience,,,h2zb,,
1903,1009_67,IP Rehab,Willingness to Recommend the Hospital,,,h17,,
1904,2895_79,Outpatient,,Scheduling/Registration,,,,
1905,2895_79,Outpatient,,Care From Staff,,,,
1906,2895_79,Outpatient,,Wait Time,,,,
1907,2895_79,Outpatient,,Facility,,,,
1908,2895_79,Outpatient,,Rehab,,,,
1909,2895_79,Outpatient,,Same Day Surgery,,,,
1910,2895_79,Outpatient,,Overall Rating of Hospital,,,,
1911,2895_79,Outpatient,,Willingness to Recommend the Hospital,,,,
1912,2895_79,Outpatient,Communications About Your Procedure,,,h4as2,,
1913,2895_79,Outpatient,Communications About Your Procedure,,,h4as3,,
1914,2895_79,Outpatient,Communications About Your Procedure,,,h7hb1,,
1915,2895_79,Outpatient,Communications About Your Procedure,,,y7hb3,,
1916,2895_79,Outpatient,Communications About Your Procedure,,,h4j,,
1917,2895_79,Outpatient,Care Of Patients,,,h1ht,,
1918,2895_79,Outpatient,Care Of Patients,,,h6aa2,,
1919,2895_79,Outpatient,Care Of Patients,,,h9ha,,
1920,2895_79,Outpatient,Care Of Patients,,,h9ca,,
1921,2895_79,Outpatient,Care Of Patients,,,h4c,,
1922,2895_79,Outpatient,Care Of Patients,,,h4m1,,
1923,2895_79,Outpatient,Preparations for Discharge and Recovery,,,h4td2,,
1924,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8ag,,
1925,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8av1,,
1926,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw1,,
1927,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax1,,
1928,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y4ap,,
1929,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y4ao3,,
1930,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8av3,,
1931,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw3,,
1932,2895_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax3,,
1933,2895_79,Outpatient,Overall Rating of Facility,,,h30,,
1934,2895_79,Outpatient,Willingness to Recommend the Facility,,,h17,,
1935,2896_79,Outpatient,,Scheduling/Registration,,,,
1936,2896_79,Outpatient,,Care From Staff,,,,
1937,2896_79,Outpatient,,Wait Time,,,,
1938,2896_79,Outpatient,,Facility,,,,
1939,2896_79,Outpatient,,Rehab,,,,
1940,2896_79,Outpatient,,Same Day Surgery,,,,
1941,2896_79,Outpatient,,Overall Rating of Hospital,,,,
1942,2896_79,Outpatient,,Willingness to Recommend the Hospital,,,,
1943,2896_79,Outpatient,Communications About Your Procedure,,,h4as2,,
1944,2896_79,Outpatient,Communications About Your Procedure,,,h4as3,,
1945,2896_79,Outpatient,Communications About Your Procedure,,,h7hb1,,
1946,2896_79,Outpatient,Communications About Your Procedure,,,y7hb3,,
1947,2896_79,Outpatient,Communications About Your Procedure,,,h4j,,
1948,2896_79,Outpatient,Care Of Patients,,,h6aa2,,
1949,2896_79,Outpatient,Care Of Patients,,,h9ha,,
1950,2896_79,Outpatient,Care Of Patients,,,h9ca,,
1951,2896_79,Outpatient,Care Of Patients,,,h4c,,
1952,2896_79,Outpatient,Care Of Patients,,,h4m1,,
1953,2896_79,Outpatient,Care Of Patients,,,h1ht,,
1954,2896_79,Outpatient,Preparations for Discharge and Recovery,,,h4td2,,
1955,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8ag,,
1956,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y4ao3,,
1957,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8av3,,
1958,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw3,,
1959,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax3,,
1960,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8av1,,
1961,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw1,,
1962,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax1,,
1963,2896_79,Outpatient,Preparations for Discharge and Recovery,,,y4ap,,
1964,2896_79,Outpatient,Overall Rating of Facility,,,h30,,
1965,2896_79,Outpatient,Willingness to Recommend the Facility,,,h17,,
1966,2244_79,ASC-CAHPS,,Rehab,,,,
1967,2244_79,Outpatient,,Rehab,,,,
1968,2244_79,ASC-CAHPS,SCHEDULING/REGISTRATION,,,h1d,,
1969,2244_79,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1970,2244_79,ASC-CAHPS,CARE FROM STAFF,,,h4ww,,
1971,2244_79,Outpatient,CARE FROM STAFF,,,h2c,,
1972,2244_79,ASC-CAHPS,CARE FROM STAFF,,,h2j,,
1973,2244_79,Outpatient,CARE FROM STAFF,,,h4ww,,
1974,2244_79,ASC-CAHPS,CARE FROM STAFF,,,h2c,,
1975,2244_79,Outpatient,CARE FROM STAFF,,,h2j,,
1976,2244_79,ASC-CAHPS,SAME DAY SURGERY,,,h8a,,
1977,2244_79,Outpatient,SAME DAY SURGERY,,,h4am,,
1978,2244_79,ASC-CAHPS,SAME DAY SURGERY,,,h3,,
1979,2244_79,Outpatient,SAME DAY SURGERY,,,h8a,,
1980,2244_79,ASC-CAHPS,SAME DAY SURGERY,,,h4am,,
1981,2244_79,Outpatient,SAME DAY SURGERY,,,h3,,
1982,2244_79,ASC-CAHPS,WAIT TIME,,,h5d,,
1983,2244_79,Outpatient,WAIT TIME,,,h5d,,
1984,2244_79,ASC-CAHPS,FACILITY,,,h6aa,,
1985,2244_79,Outpatient,FACILITY,,,h6aa,,
1986,2244_79,ASC-CAHPS,Willingness to Recommend the Hospital,,,h17,,
1987,2244_79,Outpatient,Willingness to Recommend the Hospital,,,h17,,
1988,2765_79,OP-Surgery,Survey Items,,,h4as2,,
1989,2765_79,OP-Surgery,Survey Items,,,h4as3,,
1990,2765_79,OP-Surgery,Survey Items,,,h1ht,,
1991,2765_79,OP-Surgery,Survey Items,,,h30,,
1992,2765_79,OP-Surgery,Survey Items,,,h17,,
1993,2765_79,OP-Surgery,Survey Items,,,y4ap,,
1994,2765_79,OP-Surgery,Survey Items,,,y8av,,
1995,2765_79,OP-Surgery,Survey Items,,,h6aa2,,
1996,2765_79,OP-Surgery,Survey Items,,,h9ha,,
1997,2765_79,OP-Surgery,Survey Items,,,h9ca,,
1998,2765_79,OP-Surgery,Survey Items,,,h4c,,
1999,2765_79,OP-Surgery,Survey Items,,,h4m1,,
2000,2765_79,OP-Surgery,Survey Items,,,h4j,,
2001,2765_79,OP-Surgery,Survey Items,,,h4td2,,
2002,2765_79,OP-Surgery,Survey Items,,,y7hb1,,
2003,2765_79,OP-Surgery,Survey Items,,,y7hb,,
2004,2765_79,OP-Surgery,Survey Items,,,y8ag,,
2005,2765_79,OP-Surgery,Survey Items,,,y4ao,,
2006,2765_79,OP-Surgery,Survey Items,,,y8aw,,
2007,2765_79,OP-Surgery,Survey Items,,,y8ax,,
2008,2765_79,OP-Surgery,Survey Items,,,y8av1,,
2009,2765_79,OP-Surgery,Survey Items,,,y8aw1,,
2010,2765_79,OP-Surgery,Survey Items,,,y8ax1,,
2011,2542_79,Outpatient,,Rehab,,,,
2012,2542_79,Outpatient,,Same Day Surgery,,,,
2013,2542_79,Outpatient,CARE FROM STAFF,,h5c,,,
2014,2542_79,Outpatient,CARE FROM STAFF,,,h4am,,
2015,2542_79,Outpatient,CARE FROM STAFF,,,h4af,,
2016,2542_79,Outpatient,CARE FROM STAFF,,,h4aa,,
2017,2542_79,Outpatient,Care From Doctors,,,h3,,
2018,2542_79,Outpatient,WAIT TIME,,,h5c,,
2019,2542_79,Outpatient,DISCHARGE/OUTCOME,,,h7x,,
2020,2542_79,Outpatient,DISCHARGE/OUTCOME,,,h8a,,
2021,2533_79,Outpatient,,Scheduling/Registration,,,,
2022,2533_79,Outpatient,,Care From Staff,,,,
2023,2533_79,Outpatient,,Wait Time,,,,
2024,2533_79,Outpatient,,Facility,,,,
2025,2533_79,Outpatient,,Rehab,,,,
2026,2533_79,Outpatient,,Same Day Surgery,,,,
2027,2533_79,Outpatient,,Overall Rating of Hospital,,,,
2028,2533_79,Outpatient,,Willingness to Recommend the Hospital,,,,
2029,2533_79,Outpatient,YOUR CARE FROM NURSES,,,h2c,,
2030,2533_79,Outpatient,YOUR CARE FROM NURSES,,,h2o,,
2031,2533_79,Outpatient,YOUR CARE FROM NURSES,,,h2j,,
2032,2533_79,Outpatient,YOUR CARE FROM DOCTORS,,,h3o,,
2033,2533_79,Outpatient,YOUR CARE FROM DOCTORS,,,h3j,,
2034,2533_79,Outpatient,YOUR CARE FROM DOCTORS,,,h3c,,
2035,2533_79,Outpatient,YOUR EXPERIENCE IN THIS CENTER,,,h4ae,,
2036,2533_79,Outpatient,OVERALL RATING OF CENTER,,,h30,,
2037,2533_79,Outpatient,OVERALL RATING OF CENTER,,,h17,,
2038,2760_79,Outpatient,,Rehab,,,,
2039,2760_79,Outpatient,,Same Day Surgery,,,,
2040,2760_79,Outpatient,CARE FROM STAFF,,h5c,,,
2041,2760_79,Outpatient,CARE FROM STAFF,,,h4am,,
2042,2760_79,Outpatient,CARE FROM STAFF,,,h4af,,
2043,2760_79,Outpatient,CARE FROM STAFF,,,h4aa,,
2044,2760_79,Outpatient,Care From Doctors,,,h3,,
2045,2760_79,Outpatient,WAIT TIME,,,h5c,,
2046,2760_79,Outpatient,DISCHARGE/OUTCOME,,,h7x,,
2047,2760_79,Outpatient,DISCHARGE/OUTCOME,,,h8a,,
2048,2880_79,Outpatient,,Scheduling/Registration,,,,
2049,2880_79,Outpatient,,Care From Staff,,,,
2050,2880_79,Outpatient,,Wait Time,,,,
2051,2880_79,Outpatient,,Facility,,,,
2052,2880_79,Outpatient,,Rehab,,,,
2053,2880_79,Outpatient,,Same Day Surgery,,,,
2054,2880_79,Outpatient,,Overall Rating of Hospital,,,,
2055,2880_79,Outpatient,,Willingness to Recommend the Hospital,,,,
2056,2880_79,Outpatient,Communications About Your Procedure,,,h4j,,
2057,2880_79,Outpatient,Communications About Your Procedure,,,h7hb1,,
2058,2880_79,Outpatient,Communications About Your Procedure,,,y7hb3,,
2059,2880_79,Outpatient,Communications About Your Procedure,,,h4as2,,
2060,2880_79,Outpatient,Communications About Your Procedure,,,h4as3,,
2061,2880_79,Outpatient,Care Of Patients,,,h1ht,,
2062,2880_79,Outpatient,Care Of Patients,,,h6aa2,,
2063,2880_79,Outpatient,Care Of Patients,,,h9ha,,
2064,2880_79,Outpatient,Care Of Patients,,,h9ca,,
2065,2880_79,Outpatient,Care Of Patients,,,h4c,,
2066,2880_79,Outpatient,Care Of Patients,,,h4m1,,
2067,2880_79,Outpatient,Preparations for Discharge and Recovery,,,h4td2,,
2068,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8ag,,
2069,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y4ao3,,
2070,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8av3,,
2071,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw3,,
2072,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax3,,
2073,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8av1,,
2074,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8aw1,,
2075,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y8ax1,,
2076,2880_79,Outpatient,Preparations for Discharge and Recovery,,,y4ap,,
2077,2880_79,Outpatient,Overall Rating of Facility,,,h30,,
2078,2880_79,Outpatient,Willingness to Recommend the Facility,,,h17,,
2079,2710_79,OP-Surgery,Survey Items,,,y4ap,,
2080,2710_79,OP-Surgery,Survey Items,,,y8av,,
2081,2710_79,OP-Surgery,Survey Items,,,h6aa2,,
2082,2710_79,OP-Surgery,Survey Items,,,h9ha,,
2083,2710_79,OP-Surgery,Survey Items,,,h9ca,,
2084,2710_79,OP-Surgery,Survey Items,,,h4c,,
2085,2710_79,OP-Surgery,Survey Items,,,h4m1,,
2086,2710_79,OP-Surgery,Survey Items,,,h4j,,
2087,2710_79,OP-Surgery,Survey Items,,,h4td2,,
2088,2710_79,OP-Surgery,Survey Items,,,y7hb1,,
2089,2710_79,OP-Surgery,Survey Items,,,y7hb,,
2090,2710_79,OP-Surgery,Survey Items,,,y8ag,,
2091,2710_79,OP-Surgery,Survey Items,,,y4ao,,
2092,2710_79,OP-Surgery,Survey Items,,,y8aw,,
2093,2710_79,OP-Surgery,Survey Items,,,y8ax,,
2094,2710_79,OP-Surgery,Survey Items,,,y8av1,,
2095,2710_79,OP-Surgery,Survey Items,,,y8aw1,,
2096,2710_79,OP-Surgery,Survey Items,,,y8ax1,,
2097,2710_79,OP-Surgery,Survey Items,,,h4as2,,
2098,2710_79,OP-Surgery,Survey Items,,,h4as3,,
2099,2710_79,OP-Surgery,Survey Items,,,h1ht,,
2100,2710_79,OP-Surgery,Survey Items,,,h30,,
2101,2710_79,OP-Surgery,Survey Items,,,h17,,
2102,2747_79,Outpatient,,Rehab,,,,
2103,2747_79,Outpatient,,Same Day Surgery,,,,
2104,2747_79,Outpatient,CARE FROM STAFF,,h5c,,,
2105,2747_79,Outpatient,CARE FROM STAFF,,,h4am,,
2106,2747_79,Outpatient,CARE FROM STAFF,,,h4af,,
2107,2747_79,Outpatient,CARE FROM STAFF,,,h4aa,,
2108,2747_79,Outpatient,Care From Doctors,,,h3,,
2109,2747_79,Outpatient,WAIT TIME,,,h5c,,
2110,2747_79,Outpatient,DISCHARGE/OUTCOME,,,h7x,,
2111,2747_79,Outpatient,DISCHARGE/OUTCOME,,,h8a,,
2112,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2113,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2114,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2115,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2116,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2117,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2118,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2119,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2120,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2121,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2122,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2123,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2124,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2125,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2126,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2127,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2128,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2129,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2130,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2131,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2132,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2133,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2134,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2135,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2136,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2137,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2138,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2139,2306_37,CG-CAHPS 12 Month,Attention to Care from Other Providers (PCMH),,,y4am1,,
2140,2306_37,CG-CAHPS 12 Month,Providers Support You in Taking Care of Your Own Health (PCMH),,,y3fg,,
2141,2306_37,CG-CAHPS 12 Month,Providers Support You in Taking Care of Your Own Health (PCMH),,,y3fh,,
2142,2664_37,CG-CAHPS 12 Month,,How Well Providers Communicate With Patients,,,,
2143,2664_37,CG-CAHPS 12 Month,,"Helpful, Courteous, and Respectful Office Staff",,,,
2144,2664_37,CG-CAHPS 12 Month,,Follow-up on Test Results,,,,
2145,2664_37,CG-CAHPS 12 Month,,Patients' Rating of the Provider,,,,
2146,2664_37,CG-CAHPS 12 Month,,How Well Providers Communicate With Patients,,,,
2147,2664_37,CG-CAHPS 12 Month,,"Helpful, Courteous, and Respectful Office Staff",,,,
2148,2664_37,CG-CAHPS 12 Month,,Follow-up on Test Results,,,,
2149,2664_37,CG-CAHPS 12 Month,,Patients' Rating of the Provider,,,,
2150,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1da,,Single client - Add to White List
2151,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1db,,Single client - Add to White List
2152,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1da,,Single client - Add to White List
2153,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1db,,Single client - Add to White List
2154,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9da,,Single client - Add to White List
