,SURVID_SURVTYPE,SURVDEF,CATEGORY,MISSING_CAT,MISSING_QUES,ADDITIONAL_QUES,DUPLICATE_QUES,NOTES
975,2249_163,CG-CAHPS 12 Month Child,How Well Providers Communicate With Patients,,,h3oa,,
976,2249_163,CG-CAHPS 12 Month Child,How Well Providers Communicate With Patients,,,h3ffa,,
977,2249_163,CG-CAHPS 12 Month Child,How Well Providers Communicate With Patients,,,h3da,,
978,2249_163,CG-CAHPS 12 Month Child,How Well Providers Communicate With Patients,,,h3csa,,
979,2249_163,CG-CAHPS 12 Month Child,How Well Providers Communicate With Patients,,,h3aaa,,
980,2249_163,CG-CAHPS 12 Month Child,Follow-Up On Test Results,,,y4fc,,
981,2249_163,CG-CAHPS 12 Month Child,Rating of Provider,,,h30,,
982,2249_163,CG-CAHPS 12 Month Child,"Helpful, Courteous, And Respectful Office Staff",,,h9ha,,
983,2249_163,CG-CAHPS 12 Month Child,"Helpful, Courteous, And Respectful Office Staff",,,h9ca,,
984,2111_141,CG-CAHPS Visit,Follow-Up On Test Results,,,y4fc,,
985,2111_141,CG-CAHPS Visit,Follow-Up On Test Results,,,y4fc,,
986,2111_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ca,,
987,2111_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ha,,
988,2111_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ca,,
989,2111_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ha,,
990,2224_141,CG-CAHPS Visit,Follow-Up On Test Results,,,y4fc,,
991,2224_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ha,,
992,2224_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ca,,
993,2043_141,CG-CAHPS Visit,Follow-Up On Test Results,,,y4fc,,
994,2043_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ha,,
995,2043_141,CG-CAHPS Visit,"Helpful, Courteous, And Respectful Office Staff",,,h9ca,,
996,2221_18,ED,Registration,,,h1ba,,
997,2221_18,ED,Registration,,,h1ef,,
998,2221_18,ED,Registration,,,h6at,,
999,2221_18,ED,Registration,,,h1ba,,
1000,2221_18,ED,Registration,,,h1ef,,
1001,2221_18,ED,Registration,,,h6at,,
1002,2221_18,ED,Patient Care Staff,,,h2j,,
1003,2221_18,ED,Patient Care Staff,,,h2j,,
1004,2221_18,ED,Quality And Patient Safety,,,h6da,,
1005,2221_18,ED,Quality And Patient Safety,,,h6dw,,
1006,2221_18,ED,Quality And Patient Safety,,,h6da,,
1007,2221_18,ED,Quality And Patient Safety,,,h6dw,,
1008,2221_18,ED,Likelihood To Recommend,,,h17,,
1009,2221_18,ED,Likelihood To Recommend,,,h17,,
1010,1404_18,ED,Likelihood To Recommend,,,h17,,
1011,1423_18,ED,Likelihood To Recommend,,,h17,,
1012,2559_18,ED-Transition,Survey Items,,,he1c,,
1013,2559_18,ED-Transition,Survey Items,,,ye5d2,,
1014,2559_18,ED-Transition,Survey Items,,,heam1,,
1015,2559_18,ED-Transition,Survey Items,,,he4af,,
1016,2559_18,ED-Transition,Survey Items,,,h3o,,
1017,2559_18,ED-Transition,Survey Items,,,h3j,,
1018,2559_18,ED-Transition,Survey Items,,,he11t,,
1019,2559_18,ED-Transition,Survey Items,,,he3z,,
1020,2559_18,ED-Transition,Survey Items,,,he2at,,
1021,2559_18,ED-Transition,Survey Items,,,he3at,,
1022,2559_18,ED-Transition,Survey Items,,,h30,,
1023,2559_18,ED-Transition,Survey Items,,,h2o,,
1024,2559_18,ED-Transition,Survey Items,,,h2j,,
1025,2559_18,ED-Transition,Survey Items,,,h3c,,
1026,2559_18,ED-Transition,Survey Items,,,h2c,,
1027,2559_18,ED-Transition,Survey Items,,,h17,,
1028,2229_18,ED,Likelihood To Recommend,,,h17,,
1029,2229_18,ED,NPS,,,h17et,,
1030,2563_18,ED-Transition,Survey Items,,,he1c,,
1031,2563_18,ED-Transition,Survey Items,,,ye5d2,,
1032,2563_18,ED-Transition,Survey Items,,,heam1,,
1033,2563_18,ED-Transition,Survey Items,,,he4af,,
1034,2563_18,ED-Transition,Survey Items,,,h17,,
1035,2563_18,ED-Transition,Survey Items,,,he11t,,
1036,2563_18,ED-Transition,Survey Items,,,he3z,,
1037,2563_18,ED-Transition,Survey Items,,,he2at,,
1038,2563_18,ED-Transition,Survey Items,,,he3at,,
1039,2563_18,ED-Transition,Survey Items,,,h30,,
1040,2563_18,ED-Transition,Survey Items,,,h2o,,
1041,2563_18,ED-Transition,Survey Items,,,h2j,,
1042,2563_18,ED-Transition,Survey Items,,,h3c,,
1043,2563_18,ED-Transition,Survey Items,,,h2c,,
1044,2563_18,ED-Transition,Survey Items,,,h3o,,
1045,2563_18,ED-Transition,Survey Items,,,h3j,,
1046,2521_18,ED,Patient Care Staff,,h4k,,,Single client - Add to White List
1047,2521_18,ED,Patient Care Staff,,,h4nn,,
1048,2521_18,ED,Likelihood To Recommend,,,h17,,
1049,2521_18,ED,SCHEDULING/REGISTRATION,,,h1h,,
1050,2521_18,ED,SCHEDULING/REGISTRATION,,,h1o,,
1051,2521_18,ED,SCHEDULING/REGISTRATION,,,h10j,,
1052,2521_18,ED,CARE FROM STAFF,,,h2a,,
1053,2521_18,ED,CARE FROM STAFF,,,h4b,,
1054,2521_18,ED,CARE FROM STAFF,,,h4aa,,
1055,2521_18,ED,FACILITY,,,h6g,,
1056,2521_18,ED,FACILITY,,,h6aa,,
1057,2400_18,ED,Patient Care Staff,,,h4tc,,
1058,2400_18,ED,Doctors,,h3bc,,,Email pending to CSM
1059,2400_18,ED,Doctors,,h3,,,Email pending to CSM
1060,2400_18,ED,Doctors,,,h2cd,,
1061,2400_18,ED,Doctors,,,h32,,
1062,2400_18,ED,Likelihood To Recommend,,,h17,,
1063,2558_18,ED-Transition,Survey Items,,,he1c,,
1064,2558_18,ED-Transition,Survey Items,,,ye5d2,,
1065,2558_18,ED-Transition,Survey Items,,,heam1,,
1066,2558_18,ED-Transition,Survey Items,,,he4af,,
1067,2558_18,ED-Transition,Survey Items,,,h3o,,
1068,2558_18,ED-Transition,Survey Items,,,h3j,,
1069,2558_18,ED-Transition,Survey Items,,,he11t,,
1070,2558_18,ED-Transition,Survey Items,,,he3z,,
1071,2558_18,ED-Transition,Survey Items,,,he2at,,
1072,2558_18,ED-Transition,Survey Items,,,he3at,,
1073,2558_18,ED-Transition,Survey Items,,,h30,,
1074,2558_18,ED-Transition,Survey Items,,,h2o,,
1075,2558_18,ED-Transition,Survey Items,,,h2j,,
1076,2558_18,ED-Transition,Survey Items,,,h3c,,
1077,2558_18,ED-Transition,Survey Items,,,h2c,,
1078,2558_18,ED-Transition,Survey Items,,,h17,,
1079,2558_18,ED-Transition,Survey Items,,,he1c,,
1080,2558_18,ED-Transition,Survey Items,,,ye5d2,,
1081,2558_18,ED-Transition,Survey Items,,,heam1,,
1082,2558_18,ED-Transition,Survey Items,,,he4af,,
1083,2558_18,ED-Transition,Survey Items,,,h3o,,
1084,2558_18,ED-Transition,Survey Items,,,h3j,,
1085,2558_18,ED-Transition,Survey Items,,,he11t,,
1086,2558_18,ED-Transition,Survey Items,,,he3z,,
1087,2558_18,ED-Transition,Survey Items,,,he2at,,
1088,2558_18,ED-Transition,Survey Items,,,he3at,,
1089,2558_18,ED-Transition,Survey Items,,,h30,,
1090,2558_18,ED-Transition,Survey Items,,,h2o,,
1091,2558_18,ED-Transition,Survey Items,,,h2j,,
1092,2558_18,ED-Transition,Survey Items,,,h3c,,
1093,2558_18,ED-Transition,Survey Items,,,h2c,,
1094,2558_18,ED-Transition,Survey Items,,,h17,,
1095,2768_18,ED,Patient Care Staff,,,h4tc,,
1096,2768_18,ED,Doctors,,h3bc,,,Single client - Add to White List
1097,2768_18,ED,Doctors,,h3,,,Single client - Add to White List
1098,2768_18,ED,Doctors,,,h2cd,,
1099,2768_18,ED,Doctors,,,h32,,
1100,2768_18,ED,Likelihood To Recommend,,,h17,,
1101,2489_18,ED,Likelihood To Recommend,,,h17,,
1102,2362_18,ED,Likelihood To Recommend,,,h17,,
1103,1522_18,ED,Likelihood To Recommend,,,h17,,
1104,2328_18,ED,Likelihood To Recommend,,,h17,,
1105,2343_18,ED,Likelihood To Recommend,,,h17,,
1106,2343_18,ED,Registration,,,h1ba,,
1107,2343_18,ED,Registration,,,h1ef,,
1108,2353_18,ED,Patient Care Staff,,h4k,,,Single client - Add to White List
1109,2353_18,ED,Patient Care Staff,,,h4nn,,
1110,2353_18,ED,Likelihood To Recommend,,,h17,,
1111,2353_18,ED,SCHEDULING/REGISTRATION,,,h10j,,
1112,2353_18,ED,SCHEDULING/REGISTRATION,,,h1h,,
1113,2353_18,ED,SCHEDULING/REGISTRATION,,,h1o,,
1114,2353_18,ED,CARE FROM STAFF,,,h2a,,
1115,2353_18,ED,CARE FROM STAFF,,,h4b,,
1116,2353_18,ED,CARE FROM STAFF,,,h4aa,,
1117,2353_18,ED,FACILITY,,,h6aa,,
1118,2353_18,ED,FACILITY,,,h6g,,
1119,2289_18,ED,Patient Care Staff,,h2,,,Single client - Add to White List
1120,2289_18,ED,Nurses,,,h2bc,,
1121,2289_18,ED,Counseling and Treatment,,,h2j,,
1122,2289_18,ED,Doctors,,h3,,,Single client - Add to White List
1123,2289_18,ED,Doctors,,,h3j,,
1124,2289_18,ED,Likelihood To Recommend,,,h17,,
1125,2641_18,ED,Likelihood To Recommend,,,h17,,
1126,2566_18,ED-Transition,Survey Items,,,he1c,,
1127,2566_18,ED-Transition,Survey Items,,,ye5d2,,
1128,2566_18,ED-Transition,Survey Items,,,heam1,,
1129,2566_18,ED-Transition,Survey Items,,,he4af,,
1130,2566_18,ED-Transition,Survey Items,,,h17,,
1131,2566_18,ED-Transition,Survey Items,,,he11t,,
1132,2566_18,ED-Transition,Survey Items,,,he3z,,
1133,2566_18,ED-Transition,Survey Items,,,he2at,,
1134,2566_18,ED-Transition,Survey Items,,,he3at,,
1135,2566_18,ED-Transition,Survey Items,,,h30,,
1136,2566_18,ED-Transition,During Your Emergency Room Visit,,,he5d1,,
1137,2566_18,ED-Transition,During Your Emergency Room Visit,,,he71a,,
1138,2566_18,ED-Transition,During Your Emergency Room Visit,,,se4am,,
1139,2566_18,ED-Transition,During Your Emergency Room Visit,,,he4an,,
1140,2566_18,ED-Transition,During Your Emergency Room Visit,,,he12,,
1141,2566_18,ED-Transition,During Your Emergency Room Visit,,,ye7ef,,
1142,2566_18,ED-Transition,Suvey Items,,,h4f,,
1143,2566_18,ED-Transition,Suvey Items,,,ye8pc,,
1144,2566_18,ED-Transition,People Who Took Care Of You,,,h2c,,
1145,2566_18,ED-Transition,People Who Took Care Of You,,,h2o,,
1146,2566_18,ED-Transition,People Who Took Care Of You,,,h2j,,
1147,2566_18,ED-Transition,People Who Took Care Of You,,,h3c,,
1148,2566_18,ED-Transition,People Who Took Care Of You,,,h3j,,
1149,2566_18,ED-Transition,Leaving The Emergency Room,,,ye8ps,,
1150,2566_18,ED-Transition,Leaving The Emergency Room,,,heam2,,
1151,2566_18,ED-Transition,Leaving The Emergency Room,,,ye8a1,,
1152,2677_18,ED,,Likelihood to Recommend,,,,
1153,2677_18,ED,Survey Items,,,h3o,,
1154,2677_18,ED,Survey Items,,,h3j,,
1155,2677_18,ED,Survey Items,,,h17,,
1156,2677_18,ED,Experiences in ER,,,h4ae,,
1157,2677_18,ED,During Your Emergency Room Visit,,,h4afd,,
1158,2558_69,ED-Transition,Survey Items,,,h17,,
1159,2558_69,ED-Transition,Survey Items,,,h2c,,
1160,2558_69,ED-Transition,Survey Items,,,h3c,,
1161,2558_69,ED-Transition,Survey Items,,,h2j,,
1162,2558_69,ED-Transition,Survey Items,,,h2o,,
1163,2558_69,ED-Transition,Survey Items,,,h30,,
1164,2558_69,ED-Transition,Survey Items,,,he3at,,
1165,2558_69,ED-Transition,Survey Items,,,he2at,,
1166,2558_69,ED-Transition,Survey Items,,,he3z,,
1167,2558_69,ED-Transition,Survey Items,,,he11t,,
1168,2558_69,ED-Transition,Survey Items,,,h3j,,
1169,2558_69,ED-Transition,Survey Items,,,h3o,,
1170,2558_69,ED-Transition,Survey Items,,,he4af,,
1171,2558_69,ED-Transition,Survey Items,,,heam1,,
1172,2558_69,ED-Transition,Survey Items,,,ye5d2,,
1173,2558_69,ED-Transition,Survey Items,,,he1c,,
1174,2558_69,ED-Transition,Survey Items,,,h17,,
1175,2558_69,ED-Transition,Survey Items,,,h2c,,
1176,2558_69,ED-Transition,Survey Items,,,h3c,,
1177,2558_69,ED-Transition,Survey Items,,,h2j,,
1178,2558_69,ED-Transition,Survey Items,,,h2o,,
1179,2558_69,ED-Transition,Survey Items,,,h30,,
1180,2558_69,ED-Transition,Survey Items,,,he3at,,
1181,2558_69,ED-Transition,Survey Items,,,he2at,,
1182,2558_69,ED-Transition,Survey Items,,,he3z,,
1183,2558_69,ED-Transition,Survey Items,,,he11t,,
1184,2558_69,ED-Transition,Survey Items,,,h3j,,
1185,2558_69,ED-Transition,Survey Items,,,h3o,,
1186,2558_69,ED-Transition,Survey Items,,,he4af,,
1187,2558_69,ED-Transition,Survey Items,,,heam1,,
1188,2558_69,ED-Transition,Survey Items,,,ye5d2,,
1189,2558_69,ED-Transition,Survey Items,,,he1c,,
1190,1628_82,HH-CAHPS,Communication Between Providers And Patients,,h10a,,,Extract Issue - OK
1191,1628_82,HH-CAHPS,Willingness to Recommend,,,h17,,
1192,1863_82,HH-CAHPS,Communication Between Providers And Patients,,h10a,,,Single client - Add to White List
1193,1863_82,HH-CAHPS,Willingness to Recommend,,,h17,,
1194,1629_88,HH-CAHPS,Communication Between Providers And Patients,,h10a,,,Extract Issue - OK
1195,1629_88,HH-CAHPS,Willingness to Recommend,,,h17,,
1196,2639_70,Hospice,,Providing Emotional Support,,,,
1197,2639_70,Hospice,,Providing Support for Religious and Spiritual Beliefs,,,,
1198,2639_70,Hospice,,Overall Rating,,,,
1199,2639_70,Hospice,,Willingness to Recommend,,,,
1200,2639_70,Hospice,Hospice Team Communication,,h2o,,,Issue
1201,2639_70,Hospice,Hospice (Other Questions),,h4mh1,,,Issue
1202,2639_70,Hospice,Hospice (Other Questions),,h4mh2,,,Issue
1203,2501_70,Totally Custom,Hospice Staff,,,h2c,,
1204,2501_70,Totally Custom,Hospice Staff,,,h2j,,
1205,2501_70,Totally Custom,Hospice Staff,,,h2bd,,
1206,2501_70,Totally Custom,Hospice Staff,,,h4af,,
1207,2501_70,Totally Custom,Hospice Staff,,,h4zz,,
1208,2501_70,Totally Custom,Hospice Staff,,,h2k,,
1209,2501_70,Totally Custom,Hospice Staff,,,h4d,,
1210,2501_70,Totally Custom,Hospice Staff,,,h4s,,
1211,2501_70,Totally Custom,Hospice Staff,,,h4e,,
1212,2501_70,Totally Custom,Hospice Staff,,,h4g,,
1213,2501_70,Totally Custom,Overall Rating,,,h30,,
1214,2501_70,Totally Custom,Overall Rating,,,h17,,
1215,2799_70,Hospice,,Getting Timely Care,,,,
1216,2799_70,Hospice,,Treating Family Member with Respect,,,,
1217,2799_70,Hospice,,Getting Help for Symptoms,,,,
1218,2799_70,Hospice,,Information Continuity,,,,
1219,2799_70,Hospice,,Understanding the Side Effects of Pain Medication,,,,
1220,2799_70,Hospice,,Getting Hospice Care Training,,,,
1221,2799_70,Hospice,,Providing Support for Religious and Spiritual Beliefs,,,,
1222,2799_70,Hospice,Hospice (Other Questions),,h2zz5,,,Single client - Add to White List
1223,2799_70,Hospice,Hospice (Other Questions),,h7hhs,,,Single client - Add to White List
1224,2799_70,Hospice,Hospice Team Communication,,h2oh,,,Single client - Add to White List
1225,2799_70,Hospice,Hospice Team Communication,,h2j,,,Single client - Add to White List
1226,2799_70,Hospice,Hospice Team Communication,,h4aah,,,Single client - Add to White List
1227,2799_70,Hospice,Hospice Team Communication,,h4yh,,,Single client - Add to White List
1228,2053_126,ICH-CAHPS,,Global Ratings,,,,
1229,2053_126,ICH-CAHPS,Nephrologists' Overall Rating,,,h3,,
1230,2053_126,ICH-CAHPS,Dialysis Center Staff Overall Rating,,,h2ds,,
1231,2053_126,ICH-CAHPS,Overall Center Rating,,,h30,,
1232,2438_16,HCAHPS,,Communication with Nurses,,,,
1233,2438_16,HCAHPS,,Communication with Doctors,,,,
1234,2438_16,HCAHPS,,Responsiveness of Hospital Staff,,,,
1235,2438_16,HCAHPS,,Pain Management,,,,
1236,2438_16,HCAHPS,,Communication about Medicines,,,,
1237,2438_16,HCAHPS,,Discharge Information,,,,
1238,2438_16,HCAHPS,,Overall Rating of Hospital,,,,
1239,2438_16,HCAHPS,,Willingness to Recommend the Hospital,,,,
1240,2438_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,,H6A,Single client - Add to White List
1241,2438_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,,H6O,Single client - Add to White List
1242,2438_16,HCAHPS,Cleanliness of the Hospital Environment,,,,H6A,Single client - Add to White List
1243,2438_16,HCAHPS,Quietness of the Hospital Environment,,,,H6O,Single client - Add to White List
1244,2438_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2c,,
1245,2438_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2o,,
1246,2438_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2j,,
1247,2438_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3c,,
1248,2438_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3o,,
1249,2438_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3j,,
1250,2438_16,HCAHPS,Responsiveness of Hospital Staff (HCAHPS),,,h4ap,,
1251,2438_16,HCAHPS,Responsiveness of Hospital Staff (HCAHPS),,,h2aa,,
1252,2438_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,h6a,,
1253,2438_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,h6o,,
1254,2438_16,HCAHPS,Pain Management (HCAHPS),,,h4ae,,
1255,2438_16,HCAHPS,Pain Management (HCAHPS),,,h4af,,
1256,2438_16,HCAHPS,Communication about Medicines (HCAHPS),,,h4am,,
1257,2438_16,HCAHPS,Communication about Medicines (HCAHPS),,,h4an,,
1258,2438_16,HCAHPS,Discharge Information (HCAHPS),,,y8aa,,
1259,2438_16,HCAHPS,Discharge Information (HCAHPS),,,y8ab,,
1260,2438_16,HCAHPS,Overall Rating of Hospital (HCAHPS),,,h30,,
1261,2438_16,HCAHPS,Willingness to Recommend the Hospital (HCAHPS),,,h17,,
1262,2438_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h6dc,,
1263,2438_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,d5ed,,
1264,2438_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7ls,,
1265,2438_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7a,,
1266,2438_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7c,,
1267,2438_16,HCAHPS,Frequency of Hourly Rounding,,,h2af,,
1268,2438_16,HCAHPS,Satisfaction with Hourly Rounding,,,h2af2,,
1269,2438_16,HCAHPS,Care From Nurses,,,h2ed,,
1270,2438_16,HCAHPS,Care From Doctors,,,h3ed,,
1271,2438_16,HCAHPS,Overall ED Rating,,,h30e,,
1272,2438_16,HCAHPS,Would Recommend ED,,,h17e,,
1273,2438_16,HCAHPS,Facts About Your Stay,,,sc10,,
1274,2438_16,HCAHPS,Facts About Your Stay,,,sc12,,
1275,2438_16,HCAHPS,Facts About Your Stay,,,sc15,,
1276,2438_16,HCAHPS,Facts About Your Stay,,,y2r,,
1277,2438_16,HCAHPS,Facts About Your Stay (Clean Hands),,,y6dw,,
1278,2438_16,HCAHPS,Your Satisfaction with This Hospital Stay (Discharge),,,y8ap,,
1279,2285_16,HCAHPS,Satisfaction Items,,,h1ab,,
1280,2285_16,HCAHPS,Satisfaction Items,,,h4va,,
1281,2285_16,HCAHPS,Satisfaction Items,,,h4ds,,
1282,2285_16,HCAHPS,Diet & Meals,,,h7ca,,
1283,2285_16,HCAHPS,Quality And Patient Safety,,,h6dw,,
1284,2285_16,HCAHPS,Quality And Patient Safety,,,h6da,,
1285,2886_16,HCAHPS,,Communication with Nurses,,,,
1286,2886_16,HCAHPS,,Communication with Doctors,,,,
1287,2886_16,HCAHPS,,Responsiveness of Hospital Staff,,,,
1288,2886_16,HCAHPS,,Pain Management,,,,
1289,2886_16,HCAHPS,,Communication about Medicines,,,,
1290,2886_16,HCAHPS,,Discharge Information,,,,
1291,2886_16,HCAHPS,,Overall Rating of Hospital,,,,
1292,2886_16,HCAHPS,,Willingness to Recommend the Hospital,,,,
1293,2886_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,,H6A,Single client - Add to White List
1294,2886_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,,H6O,Single client - Add to White List
1295,2886_16,HCAHPS,Cleanliness of the Hospital Environment,,,,H6A,Single client - Add to White List
1296,2886_16,HCAHPS,Quietness of the Hospital Environment,,,,H6O,Single client - Add to White List
1297,2886_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2c,,
1298,2886_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2o,,
1299,2886_16,HCAHPS,Communication with Nurses (HCAHPS),,,h2j,,
1300,2886_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3c,,
1301,2886_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3o,,
1302,2886_16,HCAHPS,Communication with Doctors (HCAHPS),,,h3j,,
1303,2886_16,HCAHPS,Responsiveness of Hospital Staff (HCAHPS),,,h4ap,,
1304,2886_16,HCAHPS,Responsiveness of Hospital Staff (HCAHPS),,,h2aa,,
1305,2886_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,h6a,,
1306,2886_16,HCAHPS,Cleanliness & Quietness of the Hospital Environment (HCAHPS),,,h6o,,
1307,2886_16,HCAHPS,Pain Management (HCAHPS),,,h4ae,,
1308,2886_16,HCAHPS,Pain Management (HCAHPS),,,h4af,,
1309,2886_16,HCAHPS,Communication about Medicines (HCAHPS),,,h4am,,
1310,2886_16,HCAHPS,Communication about Medicines (HCAHPS),,,h4an,,
1311,2886_16,HCAHPS,Discharge Information (HCAHPS),,,y8aa,,
1312,2886_16,HCAHPS,Discharge Information (HCAHPS),,,y8ab,,
1313,2886_16,HCAHPS,Overall Rating of Hospital (HCAHPS),,,h30,,
1314,2886_16,HCAHPS,Willingness to Recommend the Hospital (HCAHPS),,,h17,,
1315,2886_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h6dc,,
1316,2886_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,d5ed,,
1317,2886_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7ls,,
1318,2886_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7a,,
1319,2886_16,HCAHPS,Your Satisfaction With This Hospital Stay,,,h7c,,
1320,2886_16,HCAHPS,Frequency of Hourly Rounding,,,h2af,,
1321,2886_16,HCAHPS,Satisfaction with Hourly Rounding,,,h2af2,,
1322,2886_16,HCAHPS,Care From Nurses,,,h2ed,,
1323,2886_16,HCAHPS,Care From Doctors,,,h3ed,,
1324,2886_16,HCAHPS,Overall ED Rating,,,h30e,,
1325,2886_16,HCAHPS,Would Recommend ED,,,h17e,,
1326,2886_16,HCAHPS,Facts About Your Stay,,,sc10,,
1327,2886_16,HCAHPS,Facts About Your Stay,,,sc12,,
1328,2886_16,HCAHPS,Facts About Your Stay,,,sc15,,
1329,2886_16,HCAHPS,Facts About Your Stay,,,y2r,,
1330,2886_16,HCAHPS,Facts About Your Stay (Clean Hands),,,y6dw,,
